Client Name,Total Assistance,Total Investment,Investment Gain,Condition,Estimated Jobs,Country,SME,Ownership,Status,Constituency,Sector
Risk and Resilience,6412,12825,6413.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
"Riskonnect, Ltd.",416000,6250316,5834316.0,Creating Jobs / Capital Investment / Business Development,104,United States Of America,Non SME,External,New,BELFAST SOUTH,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
Ristretto,46500,235000,188500.0,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,UPPER BANN,MANUFACTURING
RJB Joinery,3564,8911,5347.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FOYLE,OTHER SERVICE ACTIVITIES
RJB Joinery,17560,135900,118340.0,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,FOYLE,OTHER SERVICE ACTIVITIES
RLC Engineering Group Limited,1283823,4852400,3568577.0,Investing in R&D,0,Great Britain,Non SME,External,Existing,EAST ANTRIM,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
RM Dungannon Ltd,40000,145550,105550.0,Developing Innovation & Technology  ,0,Northern Ireland,Non SME,Local,Local,MID ULSTER,MANUFACTURING
RM Dungannon Ltd,12000,40000,28000.0,Other,0,Northern Ireland,Non SME,Local,Local,MID ULSTER,MANUFACTURING
RM Steel Erection Limited,26000,212000,186000.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING
RM Steel Erection Limited,35000,290000,255000.0,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING
RM Steel Erection Limited,48000,460000,412000.0,Creating Jobs / Capital Investment / Business Development,8,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,MANUFACTURING
RMC Building Services Ltd,30000,30000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,CONSTRUCTION
RMS,22320,328750,306430.0,Creating Jobs / Capital Investment / Business Development,18,Great Britain,Non SME,External,Existing,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
RMS,48000,264000,216000.0,Creating Jobs / Capital Investment / Business Development,12,Great Britain,Non SME,External,Existing,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
RMS Aluminium Systems Ltd,23400,224500,201100.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,CONSTRUCTION
RMS Cash Solutions Limited,49922,302101,252179.0,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
RMS Cash Solutions Limited,625000,1250000,625000.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST EAST,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
RNN Communications Ltd,3808,7616,3808.0,Developing Skills,0,Northern Ireland,SME,Local,Local,STRANGFORD,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
RNN Communications Ltd,3520,7040,3520.0,Developing Skills,0,Northern Ireland,SME,Local,Local,STRANGFORD,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Road Tankers Armagh Ltd,58000,336000,278000.0,Creating Jobs / Capital Investment / Business Development,7,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Road Tankers Armagh Ltd,2000,5000,3000.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Road Tankers Armagh Ltd,99000,689278,590278.0,Creating Jobs / Capital Investment / Business Development,12,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Robinson's Shoes,18120,102400,84280.0,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,EAST ANTRIM,MANUFACTURING
Robinson's Shoes,24000,60000,36000.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,EAST ANTRIM,MANUFACTURING
Robinson's Shoes,4000,5000,1000.0,Covid Support,0,Northern Ireland,SME,Local,Local,EAST ANTRIM,MANUFACTURING
Rockcastle Ltd,49396,80187,30791.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST WEST,CONSTRUCTION
Rockcastle Ltd,24600,86800,62200.0,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,BELFAST WEST,CONSTRUCTION
Rockcastle Ltd,84000,696000,612000.0,Creating Jobs / Capital Investment / Business Development,12,Northern Ireland,SME,Local,Local,BELFAST WEST,CONSTRUCTION
Rockcastle Ltd,8000,10000,2000.0,Covid Support,0,Northern Ireland,SME,Local,Local,BELFAST WEST,CONSTRUCTION
Rockcastle Ltd,225000,450000,225000.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST WEST,CONSTRUCTION
Rockerbees Ltd,10000,10000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST EAST,"ARTS, ENTERTAINMENT AND RECREATION"
Rockincolour Ltd,23960,140200,116240.0,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING
Rockview Engineering Ltd,11000,86000,75000.0,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,CONSTRUCTION
Rockview Engineering Ltd,40000,100000,60000.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,CONSTRUCTION
Rockview Engineering Ltd,35042,87605,52563.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,CONSTRUCTION
Roco,4500,15000,10500.0,Other,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Roco,1655,3310,1655.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Roco,9750,19500,9750.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Roco,4000,18000,14000.0,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Roco,750,1500,750.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Rocwell,19950,244500,224550.0,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Rocwell,12000,31000,19000.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Rocwell,9888,19776,9888.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
RODEng Consulting LLP,37000,457300,420300.0,Creating Jobs / Capital Investment / Business Development,7,Great Britain,SME,External,New,LAGAN VALLEY,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Roe Catering Limited,44800,280400,235600.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,ACCOMMODATION AND FOOD SERVICE ACTIVITIES
Roe Park Resort,5840,38952,33112.0,Developing Skills,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,ACCOMMODATION AND FOOD SERVICE ACTIVITIES
Rogers Fencing Supplies Ltd,32799,183920,151121.0,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,MID ULSTER,CONSTRUCTION
ROL Electrical Inspection & Testing,48000,412000,364000.0,Creating Jobs / Capital Investment / Business Development,8,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ROL Electrical Inspection & Testing,15000,33000,18000.0,Developing Skills,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Roofscape Ltd. ,48000,313700,265700.0,Creating Jobs / Capital Investment / Business Development,8,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,CONSTRUCTION
Rooney Fish,22356,74521,52165.0,Other,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING
Root & Branch,3200,8000,4800.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,ACCOMMODATION AND FOOD SERVICE ACTIVITIES
Root & Branch,49319,118170,68851.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,ACCOMMODATION AND FOOD SERVICE ACTIVITIES
RotaPal,25000,0,-25000.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
Root & Branch,33597,117259,83662.0,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,BELFAST EAST,ACCOMMODATION AND FOOD SERVICE ACTIVITIES
Rosco Engineering (NI) Limited,13926,43599,29673.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
Rosie Kirk Makeup,10000,20000,10000.0,Other,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
Rosie's Closet ,4800,6000,1200.0,Covid Support,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
Ross's Auctioneers Limited,14400,36000,21600.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
RotaPal,8000,20000,12000.0,Other,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
RotaPal,13000,52000,39000.0,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,NORTH DOWN,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES
Roundwood Engineering Works Limited,45000,282000,237000.0,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,SOUTH DOWN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Roundwood Engineering Works Limited,5711,14278,8567.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Roundwood Engineering Works Limited,8032,16064,8032.0,Developing Skills,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Roundwood Engineering Works Limited,10336,20856,10520.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Roundwood Engineering Works Limited,71526,161968,90442.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Roundwood Engineering Works Limited,12000,40000,28000.0,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,SOUTH DOWN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Roundwood Engineering Works Limited,10000,20000,10000.0,Other,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Roundwood Engineering Works Limited,40000,139500,99500.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Roundwood Engineering Works Limited,10000,21600,11600.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Roundwood Engineering Works Limited,49306,246530,197224.0,Covid Support,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
Ruach Music Ltd,10000,10000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING
Roxborough Plant & Construction Ltd,18000,301000,283000.0,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,CONSTRUCTION
Roxborough Plant & Construction Ltd,6530,13060,6530.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,CONSTRUCTION
Royal Academy of Engineering,44448,123473,79025.0,Creating Jobs / Capital Investment / Business Development,1,Great Britain,SME,External,New,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
RPS Consulting Engineers,47329,255000,207671.0,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
RS 5 Star Security Ltd,15000,145000,130000.0,Creating Jobs / Capital Investment / Business Development,2,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES
RS Standards Limited,49800,249000,199200.0,Creating Jobs / Capital Investment / Business Development,6,Northern Ireland,SME,Local,Local,BELFAST SOUTH,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY
RS Standards Limited,15840,45100,29260.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY
RSC Group,19518,65060,45542.0,Creating Jobs / Capital Investment / Business Development,1,Northern Ireland,SME,Local,Local,MID ULSTER,CONSTRUCTION
RSC Group,5724,11448,5724.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,CONSTRUCTION
RSC Group,66067,230654,164587.0,Developing Skills,0,Northern Ireland,SME,Local,Local,MID ULSTER,CONSTRUCTION
RSC Group,13894,41136,27242.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,CONSTRUCTION
RSM,98400,1318000,1219600.0,Creating Jobs / Capital Investment / Business Development,24,Great Britain,Non SME,External,Existing,BELFAST SOUTH,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
RTA Ireland Limited,38580,96450,57870.0,Creating Jobs / Capital Investment / Business Development,2,United States Of America,SME,External,Existing,SOUTH DOWN,MANUFACTURING
RTA Ireland Limited,21570,71900,50330.0,Other,0,United States Of America,SME,External,Existing,SOUTH DOWN,MANUFACTURING
RTA Ireland Limited,122850,685350,562500.0,Creating Jobs / Capital Investment / Business Development,12,United States Of America,SME,External,Existing,SOUTH DOWN,MANUFACTURING
RTA Ireland Limited,3600,7200,3600.0,Developing Innovation & Technology  ,0,United States Of America,SME,External,Existing,SOUTH DOWN,MANUFACTURING
RTC Direct Ltd,6000,7500,1500.0,Covid Support,0,Northern Ireland,SME,Local,Local,WEST TYRONE,MANUFACTURING
RTU Limited,2450,4900,2450.0,Developing Skills,0,Northern Ireland,SME,Local,Local,EAST ANTRIM,MANUFACTURING
RTU Limited,4425,8850,4425.0,Developing Skills,0,Northern Ireland,SME,Local,Local,EAST ANTRIM,MANUFACTURING
Ruach Music Ltd,19000,92500,73500.0,Creating Jobs / Capital Investment / Business Development,3,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING
Ruach Music Ltd,44077,98544,54467.0,Investing in R&D,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING
Ruach Music Ltd,30100,150200,120100.0,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING
Ruach Music Ltd,20000,20000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING
Rubber & Plastic Products (NI) Ltd,8875,17750,8875.0,Developing Skills,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,MANUFACTURING
Rubber & Plastic Products (NI) Ltd,47500,462333,414833.0,Creating Jobs / Capital Investment / Business Development,9,Northern Ireland,SME,Local,Local,BELFAST NORTH,MANUFACTURING
Rubber & Plastic Products (NI) Ltd,18344,62945,44601.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,BELFAST NORTH,MANUFACTURING
Rudmix Concrete Batching Systems Ltd,15000,15000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
Rustic Decor Paints Ltd,5000,7000,2000.0,Covid Support,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
Rustic Soul ,4000,5000,1000.0,Covid Support,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,MANUFACTURING
RW Powder Coatings Limited,2610,8700,6090.0,Other,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING
RW Powder Coatings Limited,1800,3600,1800.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING
RW Powder Coatings Limited,2566,5132,2566.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING
RW Powder Coatings Limited,3528,7200,3672.0,Developing Skills,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING
RW Powder Coatings Limited,49000,291875,242875.0,Creating Jobs / Capital Investment / Business Development,8,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING
SafetyProof Ltd,10000,10000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,BELFAST SOUTH,MANUFACTURING
RW Powder Coatings Limited,50000,150000,100000.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING
Ryamel Ltd,35000,35000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,INFORMATION AND COMMUNICATION
Ryco Marketing,2810,5620,2810.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,INFORMATION AND COMMUNICATION
Ryco Marketing,27500,259000,231500.0,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,INFORMATION AND COMMUNICATION
Ryco Marketing,5635,11500,5865.0,Developing Skills,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,INFORMATION AND COMMUNICATION
Ryco Marketing,2138,5875,3737.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,NEWRY AND ARMAGH,INFORMATION AND COMMUNICATION
"Ryobi Aluminium Casting (UK), Limited",49654,201391,151737.0,Developing Skills,0,Japan,Non SME,External,Existing,EAST ANTRIM,MANUFACTURING
"Ryobi Aluminium Casting (UK), Limited",0,542337,542337.0,Investing in R&D,0,Japan,Non SME,External,Existing,EAST ANTRIM,MANUFACTURING
S & M Products,9600,24000,14400.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,WEST TYRONE,MANUFACTURING
S & M Products,44800,264800,220000.0,Creating Jobs / Capital Investment / Business Development,8,Northern Ireland,SME,Local,Local,WEST TYRONE,MANUFACTURING
S A Kennedy Engineering,19900,176000,156100.0,Creating Jobs / Capital Investment / Business Development,4,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
S A Kennedy Engineering,2526,7215,4689.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,MID ULSTER,MANUFACTURING
S and L Furniture Belfast,5000,6250,1250.0,Covid Support,0,Northern Ireland,SME,Local,Local,BELFAST EAST,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
S D Kells,15130,30260,15130.0,Covid Support,0,Northern Ireland,SME,Local,Local,FERMANAGH AND SOUTH TYRONE,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES
S McConnell & Sons Ltd,48179,152713,104534.0,Developing Skills,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING
S McConnell & Sons Ltd,40000,209022,169022.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH DOWN,MANUFACTURING
S N J C Engineering Limited,26000,26000,0.0,Venture Capital Fund,0,Northern Ireland,SME,Local,Local,EAST LONDONDERRY,MANUFACTURING
S Sheals & Sons,15120,76750,61630.0,Other,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING
S Sheals & Sons,20000,73000,53000.0,Creating Jobs / Capital Investment / Business Development,5,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING
S Sheals & Sons,98156,338467,240311.0,Other,0,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING
S Sheals & Sons,36000,326352,290352.0,Creating Jobs / Capital Investment / Business Development,9,Northern Ireland,SME,Local,Local,STRANGFORD,MANUFACTURING
S&E Caretrade,1893,3785,1892.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING
S&E Caretrade,7500,15000,7500.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING
S&E Caretrade,7015,14029,7014.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING
S&E Caretrade,1750,3500,1750.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING
S&E Caretrade,1795,3590,1795.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING
S&E Caretrade,653,1305,652.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING
S&E Caretrade,4540,9080,4540.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING
S&E Caretrade,2585,5170,2585.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING
S&E Caretrade,4640,9280,4640.0,Developing Innovation & Technology  ,0,Northern Ireland,SME,Local,Local,SOUTH ANTRIM,MANUFACTURING
